web-scraper-order,web-scraper-start-url,pagination,product_url,product_url-href,category,sub-categories,item_reviewed,price,image_url-src
"1646838148-3375","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=21","Christmas Gifting Letter L Bath Fizzer","https://www.primark.com/en/all-products/cosmetics/christmas-gifting-letter-l-bath-fizzer/p/210101011","makeup & cosmetics","[]","Christmas Gifting Letter L Bath Fizzer","£1.50","https://primedia.primark.com/i/primark/210101011-01?w=1000&h=1000&img404=missing_product&v=1646838145232&locale=en-*,*"
"1646839159-3555","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=25","Ps Rose Bath Tea Tub","https://www.primark.com/en/all-products/cosmetics/beauty-routine/soaps-scrubs/ps-rose-bath-tea-tub/p/210064957","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""soaps, scrubs & bath essentials""}]","Ps Rose Bath Tea Tub","£2.50","https://primedia.primark.com/i/primark/210064957-01?w=1000&h=1000&img404=missing_product&v=1646839155676&locale=en-*,*"
"1646836192-2981","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=13","New
                        

                        
		

                            Older Girl Blue Denim Daisy Embroidered Shorts","https://www.primark.com/en/all-products/kids/girls-clothes/older/older-girl-blue-denim-daisy-embroidered-shorts/p/210191460","kids clothes","[{""sub-categories"":""girls clothes""},{""sub-categories"":""older girls clothes""}]","Older Girl Blue Denim Daisy Embroidered Shorts","£8.00","https://primedia.primark.com/i/primark/210191460-01?w=1000&h=1000&img404=missing_product&v=1646836189304&locale=en-*,*"
"1646842470-4165","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=37","Ps Prep And Perfect Illuminating Primer","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-prep-and-perfect-illuminating-primer/p/134018348","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Prep And Perfect Illuminating Primer","£4.00","https://primedia.primark.com/i/primark/134018348-01?w=1000&h=1000&img404=missing_product&v=1646842467238&locale=en-*,*"
"1646838762-3484","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=23","Grey Classic Canvas High Top Trainers","https://www.primark.com/en/all-products/womenswear/shoes-boots/running-sneakers/grey-classic-canvas-high-top-trainers/p/210147090","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""trainers""}]","Grey Classic Canvas High Top Trainers","£7.00","https://primedia.primark.com/i/primark/210147090-01?w=1000&h=1000&img404=missing_product&v=1646838760268&locale=en-*,*"
"1646844405-4551","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=45","Pink Workout Resistance Band Set","https://www.primark.com/en/all-products/homeware/seasonal-gift/novelty-presents-gadgets/pink-workout-resistance-band-set/p/133256808","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""gifts: games, mugs & gadgets""}]","Pink Workout Resistance Band Set","£4.00","https://primedia.primark.com/i/primark/133256808-01?w=1000&h=1000&img404=missing_product&v=1646844401041&locale=en-*,*"
"1646841338-3935","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=32","Black Marble Serving Tray","https://www.primark.com/en/all-products/homeware/shop-by-room/itchenware-tableware/black-marble-serving-tray/p/210098647","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""kitchen & dining""}]","Black Marble Serving Tray","£10.00","https://primedia.primark.com/i/primark/210098647-01?w=1000&h=1000&img404=missing_product&v=1646841334735&locale=en-*,*"
"1646843160-4304","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=40","Baby Boy Yellow Slogan Vest","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-yellow-slogan-vest/p/134172715","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy Yellow Slogan Vest","£1.30","https://primedia.primark.com/i/primark/134172715-01?w=1000&h=1000&img404=missing_product&v=1646843158300&locale=en-*,*"
"1646840041-3728","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=28","Disney
							
						

                            Disney Mickey Mouse Monochrome Comic Print Wall Art Canvas 70x50cm","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/disney-mickey-mouse-monochrome-comic-print-wall-art-canvas-70x50cm/p/210100849","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Disney Mickey Mouse Monochrome Comic Print Wall Art Canvas 70x50cm","£7.00","https://primedia.primark.com/i/primark/210100849-01?w=1000&h=1000&img404=missing_product&v=1646840039017&locale=en-*,*"
"1646845457-4762","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","","New
                        

                        
		

                            Baby Boy Sky Blue Slogan T-Shirt","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-sky-blue-slogan-t-shirt/p/210179002","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy Sky Blue Slogan T-Shirt","£1.30","https://primedia.primark.com/i/primark/210179002-01?w=1000&h=1000&img404=missing_product&v=1646845453494&locale=en-*,*"
"1646842904-4252","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=39","Ps Honey Highlighter","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-honey-highlighter/p/134085537","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Honey Highlighter","£3.00","https://primedia.primark.com/i/primark/134085537-01?w=1000&h=1000&img404=missing_product&v=1646842900410&locale=en-*,*"
"1646844568-4584","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=46","Black Faux Suede Boots","https://www.primark.com/en/all-products/womenswear/shoes-boots/over-knee-chelsea-ankle/black-faux-suede-boots/p/133030179","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""boots""}]","Black Faux Suede Boots","£7.00","https://primedia.primark.com/i/primark/133030179-01?w=1000&h=1000&img404=missing_product&v=1646844564745&locale=en-*,*"
"1646842475-4166","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=37","Younger Boy Palm Print Scenic Swim Shorts","https://www.primark.com/en/all-products/kids/boys-clothes/age-2-7/younger-boy-palm-print-scenic-swim-shorts/p/134125440","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boy clothes age 2-7""}]","Younger Boy Palm Print Scenic Swim Shorts","£4.00","https://primedia.primark.com/i/primark/134125440-01?w=1000&h=1000&img404=missing_product&v=1646842471998&locale=en-*,*"
"1646845272-4726","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=49","Prep and Perfect Lip Exfoliator Stick","https://www.primark.com/en/all-products/cosmetics/makeup/lipstick-glosses-liners/prep-and-perfect-lip-exfoliator-stick/p/129935423","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""lipstick, lip glosses & lip liner""}]","Prep and Perfect Lip Exfoliator Stick","£1.50","https://primedia.primark.com/i/primark/129935423-01?w=1000&h=1000&img404=missing_product&v=1646845268724&locale=en-*,*"
"1646843293-4325","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=41","Silver Velvet Cushion Cover","https://www.primark.com/en/all-products/homeware/home-furnishings/cushions-covers/silver-velvet-cushion-cover/p/133952992","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""cushions & covers""}]","Silver Velvet Cushion Cover","£2.50","https://primedia.primark.com/i/primark/133952992-01?w=1000&h=1000&img404=missing_product&v=1646843289802&locale=en-*,*"
"1646841530-3974","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=33","Canvas Abstract Wall Art","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/canvas-abstract-wall-art/p/210080101","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Canvas Abstract Wall Art","£3.50","https://primedia.primark.com/i/primark/210080101-01?w=1000&h=1000&img404=missing_product&v=1646841527216&locale=en-*,*"
"1646841564-3981","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=33","Girls Days Print Ankle Socks 5 Pack","https://www.primark.com/en/all-products/kids/kids-accessories/girls-days-print-ankle-socks-5-pack/p/210047376","kids clothes","[{""sub-categories"":""kids accessories""}]","Girls Days Print Ankle Socks 5 Pack","£2.80","https://primedia.primark.com/i/primark/210047376-01?w=1000&h=1000&img404=missing_product&v=1646841560432&locale=en-*,*"
"1646837846-3314","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=20","Lilac Faux Fur Oversized Shopper Bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/lilac-faux-fur-oversized-shopper-bag/p/210177793","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""}]","Lilac Faux Fur Oversized Shopper Bag","£14.00","https://primedia.primark.com/i/primark/210177793-01?w=1000&h=1000&img404=missing_product&v=1646837843039&locale=en-*,*"
"1646834495-2636","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=5","New
                        

                        
		

                            Older Child Blue Denim Patchwork Skirt","https://www.primark.com/en/all-products/kids/girls-clothes/older/older-child-blue-denim-patchwork-skirt/p/210196954","kids clothes","[{""sub-categories"":""girls clothes""},{""sub-categories"":""older girls clothes""}]","Older Child Blue Denim Patchwork Skirt","£8.00","https://primedia.primark.com/i/primark/210196954-01?w=1000&h=1000&img404=missing_product&v=1646834491975&locale=en-*,*"
"1646844796-4629","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Two Minute Tooh Brushing Timer","https://www.primark.com/en/all-products/cosmetics/makeup/kids-makeup-kits/two-minute-tooh-brushing-timer/p/131397554","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""lip glosses & nail kits""}]","Two Minute Tooh Brushing Timer","£1.00","https://primedia.primark.com/i/primark/131397554-01?w=1000&h=1000&img404=missing_product&v=1646844792553&locale=en-*,*"
"1646844887-4648","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Ps Drama Love Lashes","https://www.primark.com/en/all-products/cosmetics/makeup/mascara-false-eyelashes/ps-drama-love-lashes/p/131925388","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""mascara & false eyelashes""}]","Ps Drama Love Lashes","£4.00","https://primedia.primark.com/i/primark/131925388-01?w=1000&h=1000&img404=missing_product&v=1646844884259&locale=en-*,*"
"1646834408-2619","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=5","New
                        

                        
		

                            Kem Grey Interlock Zip Shacket","https://www.primark.com/en/all-products/menswear/mens-clothing/coats-jackets/kem-grey-interlock-zip-shacket/p/210227658","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""coats & jackets""}]","Kem Grey Interlock Zip Shacket","£30.00","https://primedia.primark.com/i/primark/210227658-01?w=1000&h=1000&img404=missing_product&v=1646834404604&locale=en-*,*"
"1646835039-2745","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=8","New
                        

                        
		

                            Camel Crocodile Embossed Top Handle Crossbody Bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/crossbody/camel-crocodile-embossed-top-handle-crossbody-bag/p/210286361","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""},{""sub-categories"":""crossbody bags""}]","Camel Crocodile Embossed Top Handle Crossbody Bag","£6.00","https://primedia.primark.com/i/primark/210286361-01?w=1000&h=1000&img404=missing_product&v=1646835035851&locale=en-*,*"
